PSNR,SSIM,MSELoss,L1Loss,LPIPS,DISTS,datasplit,cell_line,seeding_density,platemap_file,run_name,run_id,params.gen_optim_lr,params.disc_optim_beta1,params.disc_n_filters,params.disc_optim_beta0,params.disc_depth,params.gen_depth,params.gen_optim_beta0,params.disc_optim_weight_decay,params.gen_optim_weight_decay,params.gp_loss_weight,params.gen_optim_beta1,params.gen_update_freq,params.confluence,params.channel_name
18.66977882385254,0.7933428287506104,0.013583826832473278,0.058623991906642914,0.22064927220344543,0.22660499811172485,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
20.80787467956543,0.8199958801269531,0.008302572183310986,0.04051649570465088,0.1775343269109726,0.2533522844314575,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
20.520004272460938,0.6553543210029602,0.008871550671756268,0.03131893277168274,0.15068885684013367,0.2698636054992676,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
20.004257202148438,0.7717428803443909,0.009990198537707329,0.04164512827992439,0.21119263768196106,0.26641762256622314,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
18.45687484741211,0.8105279803276062,0.014266340993344784,0.04831838607788086,0.1811869591474533,0.2606405019760132,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
20.32325553894043,0.781666100025177,0.009282705374062061,0.037793658673763275,0.1824326515197754,0.24530667066574097,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
23.596458435058594,0.5112492442131042,0.004368720110505819,0.028030134737491608,0.1246991902589798,0.2839808464050293,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
18.548809051513672,0.6875091195106506,0.013967510312795639,0.046826109290122986,0.20929034054279327,0.2752346992492676,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
17.82254981994629,0.7502313852310181,0.016509918496012688,0.054350800812244415,0.1673080027103424,0.25415700674057007,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
21.963014602661133,0.8179692029953003,0.006363535299897194,0.03316731005907059,0.14690598845481873,0.226387619972229,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
21.6802978515625,0.7454477548599243,0.006791569292545319,0.025883249938488007,0.15155431628227234,0.2731776237487793,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
19.710071563720703,0.8378918766975403,0.010690372437238693,0.05027973651885986,0.2209492027759552,0.22993159294128418,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
19.226673126220703,0.7889978885650635,0.011949030682444572,0.05973035842180252,0.21795377135276794,0.21625393629074097,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
20.127870559692383,0.8341017365455627,0.009709857404232025,0.051377423107624054,0.16831737756729126,0.18892884254455566,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
20.32320785522461,0.7997973561286926,0.00928280595690012,0.04185272753238678,0.17971430718898773,0.24020910263061523,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
20.6826229095459,0.8224762082099915,0.008545503951609135,0.03714556246995926,0.17746782302856445,0.2659291625022888,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
19.11676597595215,0.813816487789154,0.012255285866558552,0.05197421461343765,0.24142560362815857,0.24053585529327393,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
20.90068817138672,0.827355682849884,0.008127016946673393,0.05016762763261795,0.1692269742488861,0.2088063359260559,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
20.370033264160156,0.8348682522773743,0.009183257818222046,0.040993303060531616,0.17063471674919128,0.2217808961868286,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
16.697635650634766,0.8058779835700989,0.021391265094280243,0.06818076968193054,0.20495963096618652,0.24017035961151123,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
21.275497436523438,0.8387036919593811,0.00745504442602396,0.03474804013967514,0.1737038493156433,0.2455042600631714,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
21.29345703125,0.7766408324241638,0.007424280047416687,0.02706858143210411,0.15663477778434753,0.24289655685424805,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
21.728816986083984,0.8025725483894348,0.006716120056807995,0.03285451978445053,0.12035951018333435,0.20044684410095215,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
21.429302215576172,0.736323356628418,0.007195645943284035,0.02373066172003746,0.12223217636346817,0.23237234354019165,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
18.826526641845703,0.7902242541313171,0.013102293014526367,0.06607911735773087,0.2586000859737396,0.22099673748016357,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
21.39242172241211,0.7301458716392517,0.007257012650370598,0.046132154762744904,0.16814203560352325,0.23383092880249023,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
21.734832763671875,0.6785233020782471,0.00670681893825531,0.03239938244223595,0.20116852223873138,0.309414803981781,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
22.52655792236328,0.5931839942932129,0.0055891298688948154,0.029957260936498642,0.15497979521751404,0.24251043796539307,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
19.450170516967773,0.7531806230545044,0.011349661275744438,0.03990199416875839,0.17256414890289307,0.2671053409576416,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
20.798931121826172,0.7793675661087036,0.00831968616694212,0.03560280799865723,0.1702919602394104,0.23521780967712402,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
20.631114959716797,0.7085405588150024,0.00864745769649744,0.03217499330639839,0.16718266904354095,0.254535973072052,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
23.97802734375,0.7245035767555237,0.004001263529062271,0.021393075585365295,0.12918710708618164,0.2609657645225525,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
21.630725860595703,0.8540889024734497,0.006869534961879253,0.038913097232580185,0.1355595886707306,0.20611369609832764,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
19.463756561279297,0.7631595134735107,0.011314209550619125,0.042691104114055634,0.19024623930454254,0.25258004665374756,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
21.94574737548828,0.8632538914680481,0.006388884969055653,0.03852541744709015,0.1332065761089325,0.20741266012191772,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
20.73880386352539,0.7841674089431763,0.008435671217739582,0.035326045006513596,0.16968590021133423,0.22588789463043213,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
24.004037857055664,0.5659964680671692,0.00397737231105566,0.021844400092959404,0.1101396232843399,0.2956094741821289,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
21.26468849182129,0.6633423566818237,0.007473619654774666,0.025620529428124428,0.1687699258327484,0.28148066997528076,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
18.866714477539062,0.7523994445800781,0.012981610372662544,0.04850219935178757,0.2014341801404953,0.23763394355773926,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
19.38062286376953,0.8241669535636902,0.011532876640558243,0.053194254636764526,0.2074403613805771,0.22057807445526123,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
18.930423736572266,0.7809768319129944,0.012792564928531647,0.05046216398477554,0.2111721634864807,0.25821632146835327,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
17.802501678466797,0.7108376622200012,0.016586309298872948,0.06042376160621643,0.21297922730445862,0.2553430199623108,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
19.830297470092773,0.8213538527488708,0.01039848942309618,0.04208894446492195,0.15730717778205872,0.20918291807174683,evaluation,G401,8000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigMito,fb1522213c0a4cef8d69f30d2c94ec59,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigMito
