PSNR,SSIM,MSELoss,L1Loss,LPIPS,DISTS,datasplit,cell_line,seeding_density,platemap_file,run_name,run_id,params.disc_optim_beta1,params.gen_optim_beta0,params.disc_n_filters,params.gen_update_freq,params.gp_loss_weight,params.gen_optim_weight_decay,params.gen_optim_beta1,params.gen_optim_lr,params.gen_depth,params.disc_optim_beta0,params.disc_depth,params.disc_optim_weight_decay,params.confluence,params.channel_name
26.488651275634766,0.728209912776947,0.0022445786744356155,0.03661814332008362,0.32443854212760925,0.2512904405593872,evaluation,PA1,4000,Assay_Plate1_platemap,wGAN_gp_prototype_train_low_confluence_OrigER,f7bcd8ce80b146c1801044aef2ba4519,0.9,0.0,64,5,10.0,0,0.9,0.0002,4,0.0,4,0.001,low,OrigER
28.53685760498047,0.7906525135040283,0.0014006004203110933,0.028365347534418106,0.2713158428668976,0.21965277194976807,evaluation,PA1,4000,Assay_Plate1_platemap,wGAN_gp_prototype_train_low_confluence_OrigER,f7bcd8ce80b146c1801044aef2ba4519,0.9,0.0,64,5,10.0,0,0.9,0.0002,4,0.0,4,0.001,low,OrigER
27.18838882446289,0.7572187185287476,0.001910561928525567,0.02756115421652794,0.30396878719329834,0.26991039514541626,evaluation,PA1,4000,Assay_Plate1_platemap,wGAN_gp_prototype_train_low_confluence_OrigER,f7bcd8ce80b146c1801044aef2ba4519,0.9,0.0,64,5,10.0,0,0.9,0.0002,4,0.0,4,0.001,low,OrigER
28.329116821289062,0.7183545231819153,0.0014692251570522785,0.03143252059817314,0.36324167251586914,0.2686882019042969,evaluation,PA1,4000,Assay_Plate1_platemap,wGAN_gp_prototype_train_low_confluence_OrigER,f7bcd8ce80b146c1801044aef2ba4519,0.9,0.0,64,5,10.0,0,0.9,0.0002,4,0.0,4,0.001,low,OrigER
27.814424514770508,0.7301177978515625,0.0016540836077183485,0.03074098750948906,0.35924339294433594,0.2674946188926697,evaluation,PA1,4000,Assay_Plate1_platemap,wGAN_gp_prototype_train_low_confluence_OrigER,f7bcd8ce80b146c1801044aef2ba4519,0.9,0.0,64,5,10.0,0,0.9,0.0002,4,0.0,4,0.001,low,OrigER
28.964168548583984,0.7862774729728699,0.0012693547178059816,0.027210624888539314,0.29303184151649475,0.24625837802886963,evaluation,PA1,4000,Assay_Plate1_platemap,wGAN_gp_prototype_train_low_confluence_OrigER,f7bcd8ce80b146c1801044aef2ba4519,0.9,0.0,64,5,10.0,0,0.9,0.0002,4,0.0,4,0.001,low,OrigER
27.589794158935547,0.7285495400428772,0.001741889980621636,0.0334329828619957,0.319403737783432,0.23983627557754517,evaluation,PA1,4000,Assay_Plate1_platemap,wGAN_gp_prototype_train_low_confluence_OrigER,f7bcd8ce80b146c1801044aef2ba4519,0.9,0.0,64,5,10.0,0,0.9,0.0002,4,0.0,4,0.001,low,OrigER
30.7547607421875,0.8600459694862366,0.0008404732216149569,0.01997973397374153,0.2407185435295105,0.24289876222610474,evaluation,PA1,4000,Assay_Plate1_platemap,wGAN_gp_prototype_train_low_confluence_OrigER,f7bcd8ce80b146c1801044aef2ba4519,0.9,0.0,64,5,10.0,0,0.9,0.0002,4,0.0,4,0.001,low,OrigER
24.425832748413086,0.4979928135871887,0.0036092475056648254,0.04528474062681198,0.40546345710754395,0.33200758695602417,evaluation,PA1,4000,Assay_Plate1_platemap,wGAN_gp_prototype_train_low_confluence_OrigER,f7bcd8ce80b146c1801044aef2ba4519,0.9,0.0,64,5,10.0,0,0.9,0.0002,4,0.0,4,0.001,low,OrigER
26.790241241455078,0.6809008121490479,0.0020939954556524754,0.034235719591379166,0.40080732107162476,0.29043400287628174,evaluation,PA1,4000,Assay_Plate1_platemap,wGAN_gp_prototype_train_low_confluence_OrigER,f7bcd8ce80b146c1801044aef2ba4519,0.9,0.0,64,5,10.0,0,0.9,0.0002,4,0.0,4,0.001,low,OrigER
