PSNR,SSIM,MSELoss,L1Loss,LPIPS,DISTS,datasplit,cell_line,seeding_density,platemap_file,run_name,run_id,params.gen_optim_lr,params.disc_optim_beta1,params.disc_n_filters,params.disc_optim_beta0,params.disc_depth,params.gen_depth,params.gen_optim_beta0,params.disc_optim_weight_decay,params.gen_optim_weight_decay,params.gp_loss_weight,params.gen_optim_beta1,params.gen_update_freq,params.confluence,params.channel_name
43.93321990966797,0.887503445148468,4.042759246658534e-05,0.004501271992921829,0.02781735360622406,0.21475666761398315,evaluation,A673,1000,Assay_Plate1_platemap,wGAN_gp_prototype_train_low_confluence_OrigAGP,12c3e4d225c4457eba03f4b333877412,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,low,OrigAGP
34.06682586669922,0.5760989785194397,0.0003920281887985766,0.007809265982359648,0.07334671914577484,0.265824556350708,evaluation,A673,1000,Assay_Plate1_platemap,wGAN_gp_prototype_train_low_confluence_OrigAGP,12c3e4d225c4457eba03f4b333877412,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,low,OrigAGP
38.788414001464844,0.7707503437995911,0.0001321778108831495,0.006020854227244854,0.016960294917225838,0.1947689652442932,evaluation,A673,1000,Assay_Plate1_platemap,wGAN_gp_prototype_train_low_confluence_OrigAGP,12c3e4d225c4457eba03f4b333877412,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,low,OrigAGP
43.904876708984375,0.8478991985321045,4.0692299080546945e-05,0.006031522061675787,0.021975871175527573,0.1567712426185608,evaluation,A673,1000,Assay_Plate1_platemap,wGAN_gp_prototype_train_low_confluence_OrigAGP,12c3e4d225c4457eba03f4b333877412,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,low,OrigAGP
39.179656982421875,0.7900633215904236,0.00012079087173333392,0.005588588770478964,0.02003277838230133,0.1880609393119812,evaluation,A673,1000,Assay_Plate1_platemap,wGAN_gp_prototype_train_low_confluence_OrigAGP,12c3e4d225c4457eba03f4b333877412,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,low,OrigAGP
39.51626205444336,0.8125116229057312,0.0001117825013352558,0.004961821250617504,0.02295873872935772,0.18436676263809204,evaluation,A673,1000,Assay_Plate1_platemap,wGAN_gp_prototype_train_low_confluence_OrigAGP,12c3e4d225c4457eba03f4b333877412,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,low,OrigAGP
40.335594177246094,0.8312592506408691,9.256372868549079e-05,0.005004332400858402,0.03819075599312782,0.18447154760360718,evaluation,A673,1000,Assay_Plate1_platemap,wGAN_gp_prototype_train_low_confluence_OrigAGP,12c3e4d225c4457eba03f4b333877412,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,low,OrigAGP
29.013404846191406,0.3204992413520813,0.0012550458777695894,0.009507665410637856,0.08342034369707108,0.3205633759498596,evaluation,A673,1000,Assay_Plate1_platemap,wGAN_gp_prototype_train_low_confluence_OrigAGP,12c3e4d225c4457eba03f4b333877412,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,low,OrigAGP
29.39182472229004,0.32119593024253845,0.0011503166751936078,0.011004443280398846,0.07558697462081909,0.33489155769348145,evaluation,A673,1000,Assay_Plate1_platemap,wGAN_gp_prototype_train_low_confluence_OrigAGP,12c3e4d225c4457eba03f4b333877412,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,low,OrigAGP
43.44780731201172,0.8715968728065491,4.520838047028519e-05,0.0051002902910113335,0.020104657858610153,0.1810142993927002,evaluation,A673,1000,Assay_Plate1_platemap,wGAN_gp_prototype_train_low_confluence_OrigAGP,12c3e4d225c4457eba03f4b333877412,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,low,OrigAGP
48.090518951416016,0.9455022811889648,1.5522011381108314e-05,0.0032114542555063963,0.014622322283685207,0.14149683713912964,evaluation,A673,1000,Assay_Plate1_platemap,wGAN_gp_prototype_train_low_confluence_OrigAGP,12c3e4d225c4457eba03f4b333877412,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,low,OrigAGP
37.1976432800293,0.7209653258323669,0.00019064945809077471,0.006376639008522034,0.038921333849430084,0.2653830051422119,evaluation,A673,1000,Assay_Plate1_platemap,wGAN_gp_prototype_train_low_confluence_OrigAGP,12c3e4d225c4457eba03f4b333877412,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,low,OrigAGP
33.7747917175293,0.5941048264503479,0.0004192959750071168,0.0062811728566884995,0.04268394410610199,0.2126445770263672,evaluation,A673,1000,Assay_Plate1_platemap,wGAN_gp_prototype_train_low_confluence_OrigAGP,12c3e4d225c4457eba03f4b333877412,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,low,OrigAGP
35.873374938964844,0.6752948760986328,0.0002586202754173428,0.006446490995585918,0.03223612159490585,0.21006011962890625,evaluation,A673,1000,Assay_Plate1_platemap,wGAN_gp_prototype_train_low_confluence_OrigAGP,12c3e4d225c4457eba03f4b333877412,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,low,OrigAGP
