PSNR,SSIM,MSELoss,L1Loss,LPIPS,DISTS,datasplit,cell_line,seeding_density,platemap_file,run_name,run_id,params.beta0,params.depth,params.beta1,params.epochs,params.channel_name,params.patience,params.batch_size,params.patch_size,params.lr
45.382415771484375,0.9504331350326538,2.895733996410854e-05,0.002872476354241371,0.02433061972260475,0.08599281311035156,evaluation,SK-N-MC,1000,Assay_Plate1_platemap,FNet_train_high_confluence_OrigER,d79a9ce6e095437d9bf59f4cdaf96d23,0.8125413329356658,3,0.9146557494825732,1000,OrigER,12,32,256,0.00044118732609755304
37.158935546875,0.921405553817749,0.000192356324987486,0.004365180619060993,0.03333026543259621,0.08603346347808838,evaluation,SK-N-MC,1000,Assay_Plate1_platemap,FNet_train_high_confluence_OrigER,d79a9ce6e095437d9bf59f4cdaf96d23,0.8125413329356658,3,0.9146557494825732,1000,OrigER,12,32,256,0.00044118732609755304
48.47209167480469,0.9913336038589478,1.4216440831660293e-05,0.0018947229254990816,0.006825922057032585,0.05858004093170166,evaluation,SK-N-MC,1000,Assay_Plate1_platemap,FNet_train_high_confluence_OrigER,d79a9ce6e095437d9bf59f4cdaf96d23,0.8125413329356658,3,0.9146557494825732,1000,OrigER,12,32,256,0.00044118732609755304
39.98361587524414,0.9377911686897278,0.00010037797619588673,0.003353334963321686,0.023132972419261932,0.10361671447753906,evaluation,SK-N-MC,1000,Assay_Plate1_platemap,FNet_train_high_confluence_OrigER,d79a9ce6e095437d9bf59f4cdaf96d23,0.8125413329356658,3,0.9146557494825732,1000,OrigER,12,32,256,0.00044118732609755304
33.05658721923828,0.92412930727005,0.000494699168484658,0.006671944633126259,0.03755054250359535,0.09249269962310791,evaluation,SK-N-MC,1000,Assay_Plate1_platemap,FNet_train_high_confluence_OrigER,d79a9ce6e095437d9bf59f4cdaf96d23,0.8125413329356658,3,0.9146557494825732,1000,OrigER,12,32,256,0.00044118732609755304
34.951969146728516,0.9378489851951599,0.000319744402077049,0.00641905190423131,0.032661400735378265,0.11554557085037231,evaluation,SK-N-MC,1000,Assay_Plate1_platemap,FNet_train_high_confluence_OrigER,d79a9ce6e095437d9bf59f4cdaf96d23,0.8125413329356658,3,0.9146557494825732,1000,OrigER,12,32,256,0.00044118732609755304
30.00396728515625,0.4847007393836975,0.000999086769297719,0.011353675276041031,0.052601560950279236,0.20604079961776733,evaluation,SK-N-MC,1000,Assay_Plate1_platemap,FNet_train_high_confluence_OrigER,d79a9ce6e095437d9bf59f4cdaf96d23,0.8125413329356658,3,0.9146557494825732,1000,OrigER,12,32,256,0.00044118732609755304
32.763282775878906,0.6846802234649658,0.0005292634596116841,0.011227641254663467,0.04077780246734619,0.18293970823287964,evaluation,SK-N-MC,1000,Assay_Plate1_platemap,FNet_train_high_confluence_OrigER,d79a9ce6e095437d9bf59f4cdaf96d23,0.8125413329356658,3,0.9146557494825732,1000,OrigER,12,32,256,0.00044118732609755304
33.27496337890625,0.6579710841178894,0.0004704394959844649,0.01183629222214222,0.07787714153528214,0.21290743350982666,evaluation,SK-N-MC,1000,Assay_Plate1_platemap,FNet_train_high_confluence_OrigER,d79a9ce6e095437d9bf59f4cdaf96d23,0.8125413329356658,3,0.9146557494825732,1000,OrigER,12,32,256,0.00044118732609755304
41.029754638671875,0.8477379679679871,7.889047265052795e-05,0.005111828446388245,0.02576676942408085,0.13938087224960327,evaluation,SK-N-MC,1000,Assay_Plate1_platemap,FNet_train_high_confluence_OrigER,d79a9ce6e095437d9bf59f4cdaf96d23,0.8125413329356658,3,0.9146557494825732,1000,OrigER,12,32,256,0.00044118732609755304
28.603668212890625,0.3265219032764435,0.0013792187673971057,0.019897114485502243,0.10101962834596634,0.30906808376312256,evaluation,SK-N-MC,1000,Assay_Plate1_platemap,FNet_train_high_confluence_OrigER,d79a9ce6e095437d9bf59f4cdaf96d23,0.8125413329356658,3,0.9146557494825732,1000,OrigER,12,32,256,0.00044118732609755304
31.21849822998047,0.5018173456192017,0.0007553534815087914,0.014848211780190468,0.04891474172472954,0.20947694778442383,evaluation,SK-N-MC,1000,Assay_Plate1_platemap,FNet_train_high_confluence_OrigER,d79a9ce6e095437d9bf59f4cdaf96d23,0.8125413329356658,3,0.9146557494825732,1000,OrigER,12,32,256,0.00044118732609755304
31.26706314086914,0.42516830563545227,0.0007469537667930126,0.013513424433767796,0.07156318426132202,0.26063406467437744,evaluation,SK-N-MC,1000,Assay_Plate1_platemap,FNet_train_high_confluence_OrigER,d79a9ce6e095437d9bf59f4cdaf96d23,0.8125413329356658,3,0.9146557494825732,1000,OrigER,12,32,256,0.00044118732609755304
27.799304962158203,0.4644354581832886,0.0016598524525761604,0.019306164234876633,0.08447061479091644,0.2159724235534668,evaluation,SK-N-MC,1000,Assay_Plate1_platemap,FNet_train_high_confluence_OrigER,d79a9ce6e095437d9bf59f4cdaf96d23,0.8125413329356658,3,0.9146557494825732,1000,OrigER,12,32,256,0.00044118732609755304
36.5548210144043,0.760967493057251,0.00022106390679255128,0.00802368950098753,0.03623855113983154,0.1408296823501587,evaluation,SK-N-MC,1000,Assay_Plate1_platemap,FNet_train_high_confluence_OrigER,d79a9ce6e095437d9bf59f4cdaf96d23,0.8125413329356658,3,0.9146557494825732,1000,OrigER,12,32,256,0.00044118732609755304
