PSNR,SSIM,MSELoss,L1Loss,LPIPS,DISTS,datasplit,cell_line,seeding_density,platemap_file,run_name,run_id,params.beta0,params.depth,params.beta1,params.epochs,params.channel_name,params.patience,params.batch_size,params.patch_size,params.lr
51.04974365234375,0.990740180015564,7.852824637666345e-06,0.0016818145522847772,0.01402328535914421,0.1429111361503601,evaluation,U2-OS,2000,Assay_Plate2_platemap,FNet_train_high_confluence_OrigAGP,bd2dc38c8dbe485eb5a91b3f1cc78981,0.8951555358866697,4,0.9770467004930141,1000,OrigAGP,15,32,256,0.0005690482786963295
51.36654281616211,0.9921733736991882,7.300381639652187e-06,0.0015841928543522954,0.02050280198454857,0.155298113822937,evaluation,U2-OS,2000,Assay_Plate2_platemap,FNet_train_high_confluence_OrigAGP,bd2dc38c8dbe485eb5a91b3f1cc78981,0.8951555358866697,4,0.9770467004930141,1000,OrigAGP,15,32,256,0.0005690482786963295
54.34495544433594,0.9952585101127625,3.677093900478212e-06,0.0011824292596429586,0.005294688045978546,0.07990908622741699,evaluation,U2-OS,2000,Assay_Plate2_platemap,FNet_train_high_confluence_OrigAGP,bd2dc38c8dbe485eb5a91b3f1cc78981,0.8951555358866697,4,0.9770467004930141,1000,OrigAGP,15,32,256,0.0005690482786963295
55.69074630737305,0.9924826622009277,2.697274339880096e-06,0.0013701599091291428,0.005486304871737957,0.06811398267745972,evaluation,U2-OS,2000,Assay_Plate2_platemap,FNet_train_high_confluence_OrigAGP,bd2dc38c8dbe485eb5a91b3f1cc78981,0.8951555358866697,4,0.9770467004930141,1000,OrigAGP,15,32,256,0.0005690482786963295
53.30707931518555,0.9758163690567017,4.669734153139871e-06,0.001994435442611575,0.006221091840416193,0.055953919887542725,evaluation,U2-OS,2000,Assay_Plate2_platemap,FNet_train_high_confluence_OrigAGP,bd2dc38c8dbe485eb5a91b3f1cc78981,0.8951555358866697,4,0.9770467004930141,1000,OrigAGP,15,32,256,0.0005690482786963295
51.82924270629883,0.9887248873710632,6.562599082826637e-06,0.002065680455416441,0.0034623516257852316,0.09356492757797241,evaluation,U2-OS,2000,Assay_Plate2_platemap,FNet_train_high_confluence_OrigAGP,bd2dc38c8dbe485eb5a91b3f1cc78981,0.8951555358866697,4,0.9770467004930141,1000,OrigAGP,15,32,256,0.0005690482786963295
49.19995880126953,0.9851763844490051,1.202276507683564e-05,0.0023874789476394653,0.010414311662316322,0.11339271068572998,evaluation,U2-OS,2000,Assay_Plate2_platemap,FNet_train_high_confluence_OrigAGP,bd2dc38c8dbe485eb5a91b3f1cc78981,0.8951555358866697,4,0.9770467004930141,1000,OrigAGP,15,32,256,0.0005690482786963295
48.52396011352539,0.98023921251297,1.4047666809346993e-05,0.001986662857234478,0.008391068316996098,0.1189623475074768,evaluation,U2-OS,2000,Assay_Plate2_platemap,FNet_train_high_confluence_OrigAGP,bd2dc38c8dbe485eb5a91b3f1cc78981,0.8951555358866697,4,0.9770467004930141,1000,OrigAGP,15,32,256,0.0005690482786963295
53.26515197753906,0.9948058724403381,4.715035629487829e-06,0.0013771697413176298,0.0007551860180683434,0.03785574436187744,evaluation,U2-OS,2000,Assay_Plate2_platemap,FNet_train_high_confluence_OrigAGP,bd2dc38c8dbe485eb5a91b3f1cc78981,0.8951555358866697,4,0.9770467004930141,1000,OrigAGP,15,32,256,0.0005690482786963295
49.61992263793945,0.9878915548324585,1.091460399038624e-05,0.002141842618584633,0.010584525763988495,0.11114364862442017,evaluation,U2-OS,2000,Assay_Plate2_platemap,FNet_train_high_confluence_OrigAGP,bd2dc38c8dbe485eb5a91b3f1cc78981,0.8951555358866697,4,0.9770467004930141,1000,OrigAGP,15,32,256,0.0005690482786963295
50.82654571533203,0.9892247319221497,8.266957593150437e-06,0.0021629014518111944,0.004868023097515106,0.09172189235687256,evaluation,U2-OS,2000,Assay_Plate2_platemap,FNet_train_high_confluence_OrigAGP,bd2dc38c8dbe485eb5a91b3f1cc78981,0.8951555358866697,4,0.9770467004930141,1000,OrigAGP,15,32,256,0.0005690482786963295
54.982269287109375,0.9905999302864075,3.175212896167068e-06,0.001563982805237174,0.0007293091039173305,0.024058818817138672,evaluation,U2-OS,2000,Assay_Plate2_platemap,FNet_train_high_confluence_OrigAGP,bd2dc38c8dbe485eb5a91b3f1cc78981,0.8951555358866697,4,0.9770467004930141,1000,OrigAGP,15,32,256,0.0005690482786963295
46.430419921875,0.9745822548866272,2.274876896990463e-05,0.002573929959908128,0.014386329799890518,0.09414583444595337,evaluation,U2-OS,2000,Assay_Plate2_platemap,FNet_train_high_confluence_OrigAGP,bd2dc38c8dbe485eb5a91b3f1cc78981,0.8951555358866697,4,0.9770467004930141,1000,OrigAGP,15,32,256,0.0005690482786963295
55.325416564941406,0.9912362098693848,2.933986024800106e-06,0.00150955724529922,0.0006877226987853646,0.03380095958709717,evaluation,U2-OS,2000,Assay_Plate2_platemap,FNet_train_high_confluence_OrigAGP,bd2dc38c8dbe485eb5a91b3f1cc78981,0.8951555358866697,4,0.9770467004930141,1000,OrigAGP,15,32,256,0.0005690482786963295
49.758487701416016,0.9881489276885986,1.0571853636065498e-05,0.002394171664491296,0.0060448432341217995,0.09352326393127441,evaluation,U2-OS,2000,Assay_Plate2_platemap,FNet_train_high_confluence_OrigAGP,bd2dc38c8dbe485eb5a91b3f1cc78981,0.8951555358866697,4,0.9770467004930141,1000,OrigAGP,15,32,256,0.0005690482786963295
