PSNR,SSIM,MSELoss,L1Loss,LPIPS,DISTS,datasplit,cell_line,seeding_density,platemap_file,run_name,run_id,params.beta0,params.depth,params.beta1,params.epochs,params.channel_name,params.patience,params.batch_size,params.patch_size,params.lr
13.858519554138184,0.023804664611816406,0.04112899303436279,0.1724296510219574,0.5199215412139893,0.5438703298568726,evaluation,SK-N-AS,8000,Assay_Plate2_platemap,FNet_train_low_confluence_OrigER,a49bb1a9119b454f935e687a376a93fd,0.6825716340701502,3,0.963578107487935,1000,OrigER,15,16,256,0.00020493669723429056
10.52078628540039,0.0029393513686954975,0.08869954943656921,0.27784276008605957,0.6269898414611816,0.6674882173538208,evaluation,SK-N-AS,8000,Assay_Plate2_platemap,FNet_train_low_confluence_OrigER,a49bb1a9119b454f935e687a376a93fd,0.6825716340701502,3,0.963578107487935,1000,OrigER,15,16,256,0.00020493669723429056
12.793722152709961,0.026752067729830742,0.05255667120218277,0.2050398886203766,0.5329059362411499,0.5410045385360718,evaluation,SK-N-AS,8000,Assay_Plate2_platemap,FNet_train_low_confluence_OrigER,a49bb1a9119b454f935e687a376a93fd,0.6825716340701502,3,0.963578107487935,1000,OrigER,15,16,256,0.00020493669723429056
11.180001258850098,0.010779174976050854,0.07620787620544434,0.2469208538532257,0.5804212093353271,0.618669867515564,evaluation,SK-N-AS,8000,Assay_Plate2_platemap,FNet_train_low_confluence_OrigER,a49bb1a9119b454f935e687a376a93fd,0.6825716340701502,3,0.963578107487935,1000,OrigER,15,16,256,0.00020493669723429056
17.283016204833984,0.024545205757021904,0.018693840131163597,0.09483767300844193,0.42052096128463745,0.6407402753829956,evaluation,SK-N-AS,8000,Assay_Plate2_platemap,FNet_train_low_confluence_OrigER,a49bb1a9119b454f935e687a376a93fd,0.6825716340701502,3,0.963578107487935,1000,OrigER,15,16,256,0.00020493669723429056
10.37771987915039,0.007863696664571762,0.09167018532752991,0.2818201780319214,0.6177352666854858,0.572018027305603,evaluation,SK-N-AS,8000,Assay_Plate2_platemap,FNet_train_low_confluence_OrigER,a49bb1a9119b454f935e687a376a93fd,0.6825716340701502,3,0.963578107487935,1000,OrigER,15,16,256,0.00020493669723429056
12.249347686767578,0.018321823328733444,0.0595751516520977,0.20912675559520721,0.5223543643951416,0.5486464500427246,evaluation,SK-N-AS,8000,Assay_Plate2_platemap,FNet_train_low_confluence_OrigER,a49bb1a9119b454f935e687a376a93fd,0.6825716340701502,3,0.963578107487935,1000,OrigER,15,16,256,0.00020493669723429056
11.311573028564453,0.014879135414958,0.07393375039100647,0.2492498755455017,0.5718900561332703,0.5756673812866211,evaluation,SK-N-AS,8000,Assay_Plate2_platemap,FNet_train_low_confluence_OrigER,a49bb1a9119b454f935e687a376a93fd,0.6825716340701502,3,0.963578107487935,1000,OrigER,15,16,256,0.00020493669723429056
14.059455871582031,0.020802076905965805,0.03926941752433777,0.16590341925621033,0.524972677230835,0.6102443933486938,evaluation,SK-N-AS,8000,Assay_Plate2_platemap,FNet_train_low_confluence_OrigER,a49bb1a9119b454f935e687a376a93fd,0.6825716340701502,3,0.963578107487935,1000,OrigER,15,16,256,0.00020493669723429056
16.593666076660156,0.04927665740251541,0.021909544244408607,0.11638258397579193,0.4346271753311157,0.5044184327125549,evaluation,SK-N-AS,8000,Assay_Plate2_platemap,FNet_train_low_confluence_OrigER,a49bb1a9119b454f935e687a376a93fd,0.6825716340701502,3,0.963578107487935,1000,OrigER,15,16,256,0.00020493669723429056
